date,close,adj_close
2019-06-21,294.0,266.1336364746094
2019-06-24,293.6400146484375,265.8078308105469
2019-06-25,290.760009765625,263.20074462890625
2019-06-26,290.4700012207031,262.93817138671875
2019-06-27,291.5,263.8705749511719
2019-06-28,293.0,265.22833251953125
2019-07-01,295.6600036621094,267.6361999511719
2019-07-02,296.42999267578125,268.3333435058594
2019-07-03,298.79998779296875,270.4786071777344
2019-07-05,298.4599914550781,270.17083740234375
2019-07-08,296.82000732421875,268.6863098144531
2019-07-09,297.19000244140625,269.02117919921875
2019-07-10,298.6099853515625,270.30670166015625
2019-07-11,299.30999755859375,270.9403076171875
2019-07-12,300.6499938964844,272.1532897949219
2019-07-15,300.75,272.2438049316406
2019-07-16,299.7799987792969,271.36572265625
2019-07-17,297.739990234375,269.5191345214844
2019-07-18,298.8299865722656,270.5057067871094
2019-07-19,297.1700134277344,269.003173828125
2019-07-22,297.8999938964844,269.6639099121094
2019-07-23,300.0299987792969,271.592041015625
2019-07-24,301.44000244140625,272.8683776855469
2019-07-25,300.0,271.56488037109375
2019-07-26,302.010009765625,273.38433837890625
2019-07-29,301.4599914550781,272.88653564453125
2019-07-30,300.7200012207031,272.2166442871094
2019-07-31,297.42999267578125,269.2384338378906
2019-08-01,294.8399963378906,266.8939514160156
2019-08-02,292.6199951171875,264.8843994140625
2019-08-05,283.82000732421875,256.9184875488281
2019-08-06,287.79998779296875,260.5213317871094
2019-08-07,287.9700012207031,260.67510986328125
2019-08-08,293.6199951171875,265.78961181640625
2019-08-09,291.6199951171875,263.9791564941406
2019-08-12,288.07000732421875,260.765625
2019-08-13,292.54998779296875,264.821044921875
2019-08-14,283.8999938964844,256.9908752441406
2019-08-15,284.6499938964844,257.6697998046875
2019-08-16,288.8500061035156,261.4716796875
2019-08-19,292.3299865722656,264.6218566894531
2019-08-20,290.0899963378906,262.5942077636719
2019-08-21,292.45001220703125,264.7304382324219
2019-08-22,292.3599853515625,264.64910888671875
2019-08-23,284.8500061035156,257.850830078125
2019-08-26,288.0,260.70233154296875
2019-08-27,286.8699951171875,259.6793518066406
2019-08-28,288.8900146484375,261.5080261230469
2019-08-29,292.5799865722656,264.8481750488281
2019-08-30,292.45001220703125,264.7304382324219
2019-09-03,290.739990234375,263.1826171875
2019-09-04,294.0400085449219,266.1697998046875
2019-09-05,297.82000732421875,269.591552734375
2019-09-06,298.04998779296875,269.7996826171875
2019-09-09,298.20001220703125,269.93548583984375
2019-09-10,298.1300048828125,269.8721618652344
2019-09-11,300.25,271.7911682128906
2019-09-12,301.2900085449219,272.732666015625
2019-09-13,301.0899963378906,272.55157470703125
2019-09-16,300.1600036621094,271.7097473144531
2019-09-17,300.9200134277344,272.397705078125
2019-09-18,301.1000061035156,272.5606994628906
2019-09-19,301.0799865722656,272.54248046875
2019-09-20,298.2799987792969,271.25482177734375
2019-09-23,298.2099914550781,271.1911315917969
2019-09-24,295.8699951171875,269.06317138671875
2019-09-25,297.6199951171875,270.6545715332031
2019-09-26,297.0,270.0907897949219
2019-09-27,295.3999938964844,268.63580322265625
2019-09-30,296.7699890136719,269.8816223144531
2019-10-01,293.239990234375,266.67144775390625
2019-10-02,288.05999755859375,261.96075439453125
2019-10-03,290.4200134277344,264.10687255859375
2019-10-04,294.3500061035156,267.6808166503906
2019-10-07,293.0799865722656,266.52593994140625
2019-10-08,288.5299987792969,262.3880920410156
2019-10-09,291.2699890136719,264.8799743652344
2019-10-10,293.239990234375,266.67144775390625
2019-10-11,296.2799987792969,269.4360656738281
2019-10-14,295.95001220703125,269.135986328125
2019-10-15,298.8800048828125,271.80047607421875
2019-10-16,298.3999938964844,271.3638916015625
2019-10-17,299.2799987792969,272.1642150878906
2019-10-18,297.9700012207031,270.9728698730469
2019-10-21,299.989990234375,272.8099365234375
2019-10-22,299.010009765625,271.9186706542969
2019-10-23,299.8800048828125,272.7098693847656
2019-10-24,300.3699951171875,273.1553955078125
2019-10-25,301.6000061035156,274.27410888671875
2019-10-28,303.29998779296875,275.82000732421875
2019-10-29,303.2099914550781,275.7381896972656
2019-10-30,304.1400146484375,276.5838317871094
2019-10-31,303.3299865722656,275.8472900390625
2019-11-01,306.1400146484375,278.4027099609375
2019-11-04,307.3699951171875,279.521240234375
2019-11-05,307.0299987792969,279.2120666503906
2019-11-06,307.1000061035156,279.2756652832031
2019-11-07,308.17999267578125,280.2577209472656
2019-11-08,308.94000244140625,280.9489440917969
2019-11-11,308.3500061035156,280.4124450683594
2019-11-12,309.0,281.00347900390625
2019-11-13,309.1000061035156,281.0943908691406
2019-11-14,309.54998779296875,281.50360107421875
2019-11-15,311.7900085449219,283.540771484375
2019-11-18,312.0199890136719,283.7498779296875
2019-11-19,311.92999267578125,283.66802978515625
2019-11-20,310.7699890136719,282.6131896972656
2019-11-21,310.2699890136719,282.158447265625
2019-11-22,310.9599914550781,282.7860412597656
2019-11-25,313.3699951171875,284.9776611328125
2019-11-26,314.0799865722656,285.6231994628906
2019-11-27,315.4800109863281,286.8964538574219
2019-11-29,314.30999755859375,285.83245849609375
2019-12-02,311.6400146484375,283.4043273925781
2019-12-03,309.54998779296875,281.50360107421875
2019-12-04,311.4599914550781,283.2406921386719
2019-12-05,312.0199890136719,283.7498779296875
2019-12-06,314.8699951171875,286.3417053222656
2019-12-09,313.8800048828125,285.44146728515625
2019-12-10,313.5299987792969,285.12310791015625
2019-12-11,314.4200134277344,285.93243408203125
2019-12-12,317.1300048828125,288.39691162109375
2019-12-13,317.32000732421875,288.5697937011719
2019-12-16,319.5,290.55224609375
2019-12-17,319.57000732421875,290.61578369140625
2019-12-18,319.5899963378906,290.6340637207031
2019-12-19,320.8999938964844,291.8253479003906
2019-12-20,320.7300109863281,293.1047058105469
2019-12-23,321.2200012207031,293.5526123046875
2019-12-24,321.2300109863281,293.561767578125
2019-12-26,322.94000244140625,295.1243591308594
2019-12-27,322.8599853515625,295.0513000488281
2019-12-30,321.0799865722656,293.4246826171875
2019-12-31,321.8599853515625,294.13739013671875
2020-01-02,324.8699951171875,296.88818359375
2020-01-03,322.4100036621094,294.6400451660156
2020-01-06,323.6400146484375,295.76409912109375
2020-01-07,322.7300109863281,294.9324645996094
2020-01-08,324.45001220703125,296.5042724609375
2020-01-09,326.6499938964844,298.514892578125
2020-01-10,325.7099914550781,297.65582275390625
2020-01-13,327.95001220703125,299.7028503417969
2020-01-14,327.45001220703125,299.2459716796875
2020-01-15,328.19000244140625,299.9222106933594
2020-01-16,330.9200134277344,302.4170837402344
2020-01-17,331.95001220703125,303.3583679199219
2020-01-21,331.29998779296875,302.7643737792969
2020-01-22,331.3399963378906,302.8009033203125
2020-01-23,331.7200012207031,303.1481018066406
2020-01-24,328.7699890136719,300.4522705078125
2020-01-27,323.5,295.6361389160156
2020-01-28,326.8900146484375,298.7341613769531
2020-01-29,326.6199951171875,298.4874267578125
2020-01-30,327.67999267578125,299.4561462402344
2020-01-31,321.7300109863281,294.0186462402344
2020-02-03,324.1199951171875,296.2027282714844
2020-02-04,329.05999755859375,300.71734619140625
2020-02-05,332.8599853515625,304.19000244140625
2020-02-06,333.9800109863281,305.21356201171875
2020-02-07,332.20001220703125,303.58685302734375
2020-02-10,334.67999267578125,305.85321044921875
2020-02-11,335.260009765625,306.3832092285156
2020-02-12,337.4200134277344,308.3572082519531
2020-02-13,337.05999755859375,308.0281982421875
2020-02-14,337.6000061035156,308.52166748046875
2020-02-18,336.7300109863281,307.72662353515625
2020-02-19,338.3399963378906,309.19793701171875
2020-02-20,336.95001220703125,307.9277038574219
2020-02-21,333.4800109863281,304.7566223144531
2020-02-24,322.4200134277344,294.6492614746094
2020-02-25,312.6499938964844,285.720703125
2020-02-26,311.5,284.6697692871094
2020-02-27,297.510009765625,271.88470458984375
2020-02-28,296.260009765625,270.742431640625
2020-03-02,309.0899963378906,282.46734619140625
2020-03-03,300.239990234375,274.379638671875
2020-03-04,312.8599853515625,285.9125671386719
2020-03-05,302.4599914550781,276.408447265625
2020-03-06,297.4599914550781,271.83905029296875
2020-03-09,274.2300109863281,250.6099090576172
2020-03-10,288.4200134277344,263.57769775390625
2020-03-11,274.3599853515625,250.72866821289062
2020-03-12,248.11000061035156,226.73968505859375
2020-03-13,269.32000732421875,246.122802734375
2020-03-16,239.85000610351562,219.19119262695312
2020-03-17,252.8000030517578,231.0257568359375
2020-03-18,240.0,219.32823181152344
2020-03-19,240.50999450683594,219.79432678222656
2020-03-20,228.8000030517578,210.3224334716797
2020-03-23,222.9499969482422,204.9449005126953
2020-03-24,243.14999389648438,223.5135498046875
2020-03-25,246.7899932861328,226.8595733642578
2020-03-26,261.20001220703125,240.10586547851562
2020-03-27,253.4199981689453,232.9541473388672
2020-03-30,261.6499938964844,240.51959228515625
2020-03-31,257.75,236.93446350097656
2020-04-01,246.14999389648438,226.27127075195312
2020-04-02,251.8300018310547,231.49261474609375
2020-04-03,248.19000244140625,228.14657592773438
2020-04-06,264.8599853515625,243.47027587890625
2020-04-07,265.1300048828125,243.71853637695312
2020-04-08,274.0299987792969,251.89971923828125
2020-04-09,278.20001220703125,255.73289489746094
2020-04-13,275.6600036621094,253.3981170654297
2020-04-14,283.7900085449219,260.8715515136719
2020-04-15,277.760009765625,255.3285369873047
2020-04-16,279.1000061035156,256.5602722167969
2020-04-17,286.6400146484375,263.4913635253906
2020-04-20,281.5899963378906,258.8492431640625
2020-04-21,273.0400085449219,250.98965454101562
2020-04-22,279.1000061035156,256.5602722167969
2020-04-23,279.0799865722656,256.54193115234375
2020-04-24,282.9700012207031,260.11773681640625
2020-04-27,287.04998779296875,263.8682556152344
2020-04-28,285.7300109863281,262.65484619140625
2020-04-29,293.2099914550781,269.5307312011719
2020-04-30,290.4800109863281,267.02130126953125
2020-05-01,282.7900085449219,259.9523010253906
2020-05-04,283.57000732421875,260.6693115234375
2020-05-05,286.19000244140625,263.0776672363281
2020-05-06,284.25,261.2944030761719
2020-05-07,287.67999267578125,264.4473876953125
2020-05-08,292.44000244140625,268.8229675292969
2020-05-11,292.5,268.8782043457031
2020-05-12,286.6700134277344,263.5189514160156
2020-05-13,281.6000061035156,258.8583679199219
2020-05-14,284.9700012207031,261.9562072753906
2020-05-15,286.2799987792969,263.16046142578125
2020-05-18,295.0,271.1762390136719
2020-05-19,291.9700012207031,268.39093017578125
2020-05-20,296.92999267578125,272.9504089355469
2020-05-21,294.8800048828125,271.06591796875
2020-05-22,295.44000244140625,271.5806884765625
2020-05-26,299.0799865722656,274.92669677734375
2020-05-27,303.5299987792969,279.01739501953125
2020-05-28,302.9700012207031,278.5025329589844
2020-05-29,304.32000732421875,279.74365234375
2020-06-01,305.54998779296875,280.8742370605469
2020-06-02,308.0799865722656,283.199951171875
2020-06-03,312.17999267578125,286.96881103515625
2020-06-04,311.3599853515625,286.2149353027344
2020-06-05,319.3399963378906,293.55059814453125
2020-06-08,323.20001220703125,297.0988464355469
2020-06-09,320.7900085449219,294.88348388671875
2020-06-10,319.0,293.2380676269531
2020-06-11,300.6099853515625,276.3331604003906
2020-06-12,304.2099914550781,279.6424255371094
2020-06-15,307.04998779296875,282.2530212402344
2020-06-16,312.9599914550781,287.6857604980469
2020-06-17,311.6600036621094,286.4907531738281
2020-06-18,311.7799987792969,286.60113525390625
2020-06-19,308.6400146484375,284.96319580078125
2020-06-22,310.6199951171875,286.79132080078125
2020-06-23,312.04998779296875,288.11163330078125
2020-06-24,304.0899963378906,280.7622375488281
2020-06-25,307.3500061035156,283.7721862792969
2020-06-26,300.04998779296875,277.0321350097656
2020-06-29,304.4599914550781,281.1038513183594
2020-06-30,308.3599853515625,284.70465087890625
2020-07-01,310.5199890136719,286.698974609375
2020-07-02,312.2300109863281,288.2778625488281
2020-07-06,317.04998779296875,292.7280578613281
2020-07-07,313.7799987792969,289.7088928222656
2020-07-08,316.17999267578125,291.92474365234375
2020-07-09,314.3800048828125,290.262939453125
2020-07-10,317.5899963378906,293.22662353515625
2020-07-13,314.8399963378906,290.6876220703125
2020-07-14,318.9200134277344,294.45458984375
2020-07-15,321.8500061035156,297.15985107421875
2020-07-16,320.7900085449219,296.18109130859375
2020-07-17,321.7200012207031,297.03973388671875
2020-07-20,324.32000732421875,299.4402770996094
2020-07-21,325.010009765625,300.0774841308594
2020-07-22,326.8599853515625,301.7854309082031
2020-07-23,322.9599914550781,298.18463134765625
2020-07-24,320.8800048828125,296.2641906738281
2020-07-27,323.2200012207031,298.42474365234375
2020-07-28,321.1700134277344,296.531982421875
2020-07-29,325.1199951171875,300.178955078125
2020-07-30,323.9599914550781,299.1079406738281
2020-07-31,326.5199890136719,301.4715270996094
2020-08-03,328.7900085449219,303.5673828125
2020-08-04,330.05999755859375,304.74005126953125
2020-08-05,332.1099853515625,306.6327209472656
2020-08-06,334.3299865722656,308.68231201171875
2020-08-07,334.57000732421875,308.9039611816406
2020-08-10,335.57000732421875,309.8273010253906
2020-08-11,332.79998779296875,307.269775390625
2020-08-12,337.44000244140625,311.5538024902344
2020-08-13,336.8299865722656,310.9906311035156
2020-08-14,336.8399963378906,310.9998474121094
2020-08-17,337.9100036621094,311.98773193359375
2020-08-18,338.6400146484375,312.6617736816406
2020-08-19,337.2300109863281,311.3598937988281
2020-08-20,338.2799987792969,312.3293762207031
2020-08-21,339.4800109863281,313.4373474121094
2020-08-24,342.9200134277344,316.6135559082031
2020-08-25,344.1199951171875,317.72137451171875
2020-08-26,347.57000732421875,320.9067077636719
2020-08-27,348.3299865722656,321.6083679199219
2020-08-28,350.5799865722656,323.6858215332031
2020-08-31,349.30999755859375,322.5132751464844
2020-09-01,352.6000061035156,325.5508117675781
2020-09-02,357.70001220703125,330.2596130371094
2020-09-03,345.3900146484375,318.8940124511719
2020-09-04,342.57000732421875,316.29022216796875
2020-09-08,333.2099914550781,307.6482849121094
2020-09-09,339.7900085449219,313.7236022949219
2020-09-10,333.8900146484375,308.2761535644531
2020-09-11,334.05999755859375,308.4331359863281
2020-09-14,338.4599914550781,312.4955749511719
2020-09-15,340.1700134277344,314.0744323730469
2020-09-16,338.82000732421875,312.8279724121094
2020-09-17,335.8399963378906,310.0765075683594
2020-09-18,330.6499938964844,306.50677490234375
2020-09-21,326.9700012207031,303.0954284667969
2020-09-22,330.29998779296875,306.1822509765625
2020-09-23,322.6400146484375,299.0816955566406
2020-09-24,323.5,299.87890625
2020-09-25,328.7300109863281,304.7270202636719
2020-09-28,334.19000244140625,309.7882995605469
2020-09-29,332.3699951171875,308.1011962890625
2020-09-30,334.8900146484375,310.43719482421875
2020-10-01,337.0400085449219,312.4301452636719
2020-10-02,333.8399963378906,309.4638671875
2020-10-05,339.760009765625,314.95166015625
2020-10-06,334.92999267578125,310.47430419921875
2020-10-07,340.760009765625,315.87847900390625
2020-10-08,343.7799987792969,318.67803955078125
2020-10-09,346.8500061035156,321.52386474609375
2020-10-12,352.42999267578125,326.6964416503906
2020-10-13,350.1300048828125,324.5643615722656
2020-10-14,347.92999267578125,322.5249938964844
2020-10-15,347.5,322.12640380859375
2020-10-16,347.2900085449219,321.9317321777344
2020-10-19,342.010009765625,317.03729248046875
2020-10-20,343.3800048828125,318.30718994140625
2020-10-21,342.7300109863281,317.7047424316406
2020-10-22,344.6099853515625,319.4474792480469
2020-10-23,345.7799987792969,320.5320129394531
2020-10-26,339.3900146484375,314.608642578125
2020-10-27,338.2200012207031,313.5240478515625
2020-10-28,326.6600036621094,302.8081359863281
2020-10-29,329.9800109863281,305.8857421875
2020-10-30,326.5400085449219,302.6968994140625
2020-11-02,330.20001220703125,306.0896301269531
2020-11-03,336.0299987792969,311.4939270019531
2020-11-04,343.5400085449219,318.4556579589844
2020-11-05,350.239990234375,324.66632080078125
2020-11-06,350.1600036621094,324.5921936035156
2020-11-09,354.55999755859375,328.67095947265625
2020-11-10,354.0400085449219,328.1888427734375
2020-11-11,356.6700134277344,330.6268615722656
2020-11-12,353.2099914550781,327.4195251464844
2020-11-13,358.1000061035156,331.9524230957031
2020-11-16,362.57000732421875,336.0960388183594
2020-11-17,360.6199951171875,334.2884216308594
2020-11-18,356.2799987792969,330.26531982421875
2020-11-19,357.7799987792969,331.6557922363281
2020-11-20,355.3299865722656,329.38470458984375
2020-11-23,357.4599914550781,331.3591003417969
2020-11-24,363.2200012207031,336.69854736328125
2020-11-25,362.6600036621094,336.17950439453125
2020-11-27,363.6700134277344,337.1158447265625
2020-11-30,362.05999755859375,335.623291015625
2020-12-01,366.0199890136719,339.2941589355469
2020-12-02,366.7900085449219,340.0079040527344
2020-12-03,366.69000244140625,339.9151611328125
2020-12-04,369.8500061035156,342.8445129394531
2020-12-07,369.0899963378906,342.13995361328125
2020-12-08,370.1700134277344,343.14117431640625
2020-12-09,366.8500061035156,340.0634765625
2020-12-10,366.7300109863281,339.9522705078125
2020-12-11,366.29998779296875,339.5536804199219
2020-12-14,364.6600036621094,338.0334167480469
2020-12-15,369.5899963378906,342.60345458984375
2020-12-16,370.1700134277344,343.14117431640625
2020-12-17,372.239990234375,345.0599670410156
2020-12-18,369.17999267578125,343.68212890625
2020-12-21,367.8599853515625,342.453369140625
2020-12-22,367.239990234375,341.876220703125
2020-12-23,367.57000732421875,342.1833190917969
2020-12-24,369.0,343.5146484375
2020-12-28,372.1700134277344,346.4656677246094
2020-12-29,371.4599914550781,345.8046569824219
2020-12-30,371.989990234375,346.2980651855469
2020-12-31,373.8800048828125,348.0575866699219
2021-01-04,368.7900085449219,343.3191223144531
2021-01-05,371.3299865722656,345.68365478515625
2021-01-06,373.54998779296875,347.75042724609375
2021-01-07,379.1000061035156,352.9170227050781
2021-01-08,381.260009765625,354.9278869628906
2021-01-11,378.69000244140625,352.53546142578125
2021-01-12,378.7699890136719,352.60986328125
2021-01-13,379.7900085449219,353.5594177246094
2021-01-14,378.4599914550781,352.3212585449219
2021-01-15,375.70001220703125,349.7518615722656
2021-01-19,378.6499938964844,352.4981384277344
2021-01-20,383.8900146484375,357.3762512207031
2021-01-21,384.239990234375,357.7020263671875
2021-01-22,382.8800048828125,356.4360046386719
2021-01-25,384.3900146484375,357.84173583984375
2021-01-26,383.7900085449219,357.28314208984375
2021-01-27,374.4100036621094,348.551025390625
2021-01-28,377.6300048828125,351.54864501953125
2021-01-29,370.07000732421875,344.5107727050781
2021-02-01,376.2300109863281,350.2452697753906
2021-02-02,381.54998779296875,355.19781494140625
2021-02-03,381.8500061035156,355.4770812988281
2021-02-04,386.19000244140625,359.5174255371094
2021-02-05,387.7099914550781,360.9324035644531
2021-02-08,390.510009765625,363.53900146484375
2021-02-09,390.25,363.29693603515625
2021-02-10,390.0799865722656,363.1387634277344
2021-02-11,390.7099914550781,363.7251892089844
2021-02-12,392.6400146484375,365.52191162109375
2021-02-16,392.29998779296875,365.20538330078125
2021-02-17,392.3900146484375,365.2891845703125
2021-02-18,390.7200012207031,363.7344665527344
2021-02-19,390.0299987792969,363.09210205078125
2021-02-22,387.0299987792969,360.2993469238281
2021-02-23,387.5,360.73681640625
2021-02-24,391.7699890136719,364.7120361328125
2021-02-25,382.3299865722656,355.92401123046875
2021-02-26,380.3599853515625,354.09002685546875
2021-03-01,389.5799865722656,362.67327880859375
2021-03-02,386.5400085449219,359.8432312011719
2021-03-03,381.4200134277344,355.0768127441406
2021-03-04,376.70001220703125,350.6827697753906
2021-03-05,383.6300048828125,357.1341552734375
2021-03-08,381.7200012207031,355.3561096191406
2021-03-09,387.1700134277344,360.4296569824219
2021-03-10,389.5799865722656,362.67327880859375
2021-03-11,393.5299987792969,366.3504638671875
2021-03-12,394.05999755859375,366.8438720703125
2021-03-15,396.4100036621094,369.031494140625
2021-03-16,395.9100036621094,368.5660095214844
2021-03-17,397.260009765625,369.8228759765625
2021-03-18,391.4800109863281,364.4420471191406
2021-03-19,389.4800109863281,363.76776123046875
2021-03-22,392.5899963378906,366.67236328125
2021-03-23,389.5,363.786376953125
2021-03-24,387.5199890136719,361.9370422363281
2021-03-25,389.70001220703125,363.9732360839844
2021-03-26,395.9800109863281,369.838623046875
2021-03-29,395.7799987792969,369.65179443359375
2021-03-30,394.7300109863281,368.67108154296875
2021-03-31,396.3299865722656,370.1654357910156
2021-04-01,400.6099853515625,374.16290283203125
2021-04-05,406.3599853515625,379.5332946777344
2021-04-06,406.1199951171875,379.3091735839844
2021-04-07,406.5899963378906,379.7481384277344
2021-04-08,408.5199890136719,381.55072021484375
2021-04-09,411.489990234375,384.32464599609375
2021-04-12,411.6400146484375,384.4647216796875
2021-04-13,412.8599853515625,385.60418701171875
2021-04-14,411.45001220703125,384.2872619628906
2021-04-15,415.8699951171875,388.41552734375
2021-04-16,417.260009765625,389.7137451171875
2021-04-19,415.2099914550781,387.799072265625
2021-04-20,412.1700134277344,384.9598388671875
2021-04-21,416.07000732421875,388.6023254394531
2021-04-22,412.2699890136719,385.0532531738281
2021-04-23,416.739990234375,389.22808837890625
2021-04-26,417.6099853515625,390.0406494140625
2021-04-27,417.5199890136719,389.9565734863281
2021-04-28,417.3999938964844,389.84442138671875
2021-04-29,420.05999755859375,392.3288269042969
2021-04-30,417.29998779296875,389.7510681152344
2021-05-03,418.20001220703125,390.5917053222656
2021-05-04,415.6199951171875,388.1820068359375
2021-05-05,415.75,388.3034362792969
2021-05-06,419.07000732421875,391.4042053222656
2021-05-07,422.1199951171875,394.2528991699219
2021-05-10,417.94000244140625,390.3487854003906
2021-05-11,414.2099914550781,386.8651123046875
2021-05-12,405.4100036621094,378.6459655761719
2021-05-13,410.2799987792969,383.1944885253906
2021-05-14,416.5799865722656,389.0786437988281
2021-05-17,415.5199890136719,388.0885314941406
2021-05-18,411.94000244140625,384.7449645996094
2021-05-19,410.8599853515625,383.73626708984375
2021-05-20,415.2799987792969,387.86444091796875
2021-05-21,414.94000244140625,387.546875
2021-05-24,419.1700134277344,391.4975891113281
2021-05-25,418.239990234375,390.6290588378906
2021-05-26,419.07000732421875,391.4042053222656
2021-05-27,419.2900085449219,391.6097106933594
2021-05-28,420.0400085449219,392.3102111816406
2021-06-01,419.6700134277344,391.964599609375
2021-06-02,420.3299865722656,392.5810241699219
2021-06-03,418.7699890136719,391.1240539550781
2021-06-04,422.6000061035156,394.7012634277344
2021-06-07,422.19000244140625,394.3182678222656
2021-06-08,422.2799987792969,394.4023132324219
2021-06-09,421.6499938964844,393.8139343261719
2021-06-10,423.6099853515625,395.6445007324219
2021-06-11,424.30999755859375,396.29833984375
2021-06-14,425.260009765625,397.1856994628906
2021-06-15,424.4800109863281,396.4571228027344
2021-06-16,422.1099853515625,394.2434997558594
2021-06-17,421.9700012207031,394.1127624511719
2021-06-18,414.9200134277344,388.7960205078125
2021-06-21,420.8599853515625,394.362060546875
2021-06-22,423.1099853515625,396.4704284667969
2021-06-23,422.6000061035156,395.9925537109375
2021-06-24,425.1000061035156,398.3350830078125
2021-06-25,426.6099853515625,399.7499694824219
2021-06-28,427.4700012207031,400.5558776855469
2021-06-29,427.70001220703125,400.7714538574219
2021-06-30,428.05999755859375,401.1087341308594
2021-07-01,430.42999267578125,403.3294982910156
2021-07-02,433.7200012207031,406.412353515625
2021-07-06,432.92999267578125,405.6720886230469
2021-07-07,434.4599914550781,407.10577392578125
2021-07-08,430.9200134277344,403.7887268066406
2021-07-09,435.5199890136719,408.0989990234375
2021-07-12,437.0799865722656,409.560791015625
2021-07-13,435.5899963378906,408.1645812988281
2021-07-14,436.239990234375,408.773681640625
